cnt,index,n_systems,countries,status,wave,group,estimate,se,ci_low,ci_high
CHL,escs_h_cc,1,CHL,both cycles,2022,Q3-Q1,29.609333619443646,3.2129083188012193,23.312033314593258,35.906633924294034
CHL,escs_h_cc,1,CHL,both cycles,2025,Q3-Q1,35.01358443039567,4.049533798851276,27.076498184647168,42.95067067614417
CHL,escs_h_cc,1,CHL,both cycles,2022,Q4-Q1,66.38718524548995,4.184635583033854,58.18529950274359,74.5890709882363
CHL,escs_h_cc,1,CHL,both cycles,2025,Q4-Q1,74.40273712931571,5.099229528098812,64.40824725424204,84.39722700438938
CHL,escs_h_cc,1,CHL,both cycles,2022,Q3-Q2,11.913406254980487,3.6045836561033657,4.84842228901789,18.978390220943083
CHL,escs_h_cc,1,CHL,both cycles,2025,Q3-Q2,19.23504141140063,3.5145587108182093,12.346506338196939,26.12357648460432
CHL,escs_h_cc,1,CHL,both cycles,2022,Q4-Q2,48.691257881026786,3.772686277876528,41.29679277638879,56.08572298566478
CHL,escs_h_cc,1,CHL,both cycles,2025,Q4-Q2,58.62419411032067,4.3350725944899375,50.127451825120396,67.12093639552094
CHL,escs_h_cc,1,CHL,both cycles,2022,Q4-Q3,36.7778516260463,4.009089002488924,28.92003718116801,44.63566607092459
CHL,escs_h_cc,1,CHL,both cycles,2025,Q4-Q3,39.38915269892004,3.651207565219318,32.23278587109018,46.545519526749906
COL,escs_h_cc,1,COL,both cycles,2022,Q1,354.1535136895079,3.0598620561391647,348.15618405947515,360.1508433195407
COL,escs_h_cc,1,COL,both cycles,2025,Q1,355.2286578839588,2.5492195642391793,350.23218753805,360.2251282298676
COL,escs_h_cc,1,COL,both cycles,2022,Q2,372.04621670855806,3.775869420073437,364.6455126452141,379.446920771902
COL,escs_h_cc,1,COL,both cycles,2025,Q2,379.69512438339217,3.078442109235635,373.6613778492903,385.728870917494
COL,escs_h_cc,1,COL,both cycles,2022,Q3,390.11919492107086,3.604965971969303,383.053461616011,397.1849282261307
COL,escs_h_cc,1,COL,both cycles,2025,Q3,399.43320748220765,4.272056741871508,391.0599762681395,407.8064386962758
COL,escs_h_cc,1,COL,both cycles,2022,Q4,430.0558128412272,6.252924128145299,417.8000815500624,442.311544132392
COL,escs_h_cc,1,COL,both cycles,2025,Q4,437.21749206256646,6.384936390211245,424.7030167377524,449.7319673873805
COL,escs_h_cc,1,COL,both cycles,2022,Q2-Q1,17.892703019050145,4.000419450496917,10.051880896076188,25.733525142024103
COL,escs_h_cc,1,COL,both cycles,2025,Q2-Q1,24.466466499433352,3.650184734743787,17.31210441933553,31.620828579531175
COL,escs_h_cc,1,COL,both cycles,2022,Q3-Q1,35.96568123156294,3.8647228330445134,28.390824478795693,43.540537984330186
COL,escs_h_cc,1,COL,both cycles,2025,Q3-Q1,44.20454959824883,4.660226303776004,35.07050604284787,53.338593153649796
COL,escs_h_cc,1,COL,both cycles,2022,Q4-Q1,75.90229915171926,6.800923858895846,62.5724883882834,89.23210991515512
COL,escs_h_cc,1,COL,both cycles,2025,Q4-Q1,81.98883417860765,7.117769627226904,68.03800570924291,95.93966264797238
COL,escs_h_cc,1,COL,both cycles,2022,Q3-Q2,18.072978212512794,3.4079969900918536,11.39330411193276,24.752652313092828
COL,escs_h_cc,1,COL,both cycles,2025,Q3-Q2,19.73808309881548,3.7728678280364694,12.343262155864,27.13290404176696
COL,escs_h_cc,1,COL,both cycles,2022,Q4-Q2,58.00959613266912,6.236592218442845,45.78587538452114,70.23331688081709
COL,escs_h_cc,1,COL,both cycles,2025,Q4-Q2,57.522367679174295,6.4804641280685855,44.820657988159866,70.22407737018872
COL,escs_h_cc,1,COL,both cycles,2022,Q4-Q3,39.93661792015632,6.068256356006998,28.042835462382605,51.83040037793004
COL,escs_h_cc,1,COL,both cycles,2025,Q4-Q3,37.784284580358815,5.845661545708763,26.32678795076964,49.24178120994799
MEX,escs_h_cc,1,MEX,both cycles,2022,Q1,372.3793223518855,2.3640822744734633,367.7457210939175,377.0129236098535
MEX,escs_h_cc,1,MEX,both cycles,2025,Q1,367.3789002229955,2.281941422925381,362.90629503406177,371.8515054119293
MEX,escs_h_cc,1,MEX,both cycles,2022,Q2,387.22261882096774,2.480515685787859,382.36080807682356,392.0844295651119
MEX,escs_h_cc,1,MEX,both cycles,2025,Q2,385.1116558588566,2.2089701980002445,380.7820742707761,389.44123744693707
MEX,escs_h_cc,1,MEX,both cycles,2022,Q3,400.89707521297294,3.729784431452657,393.5866977273257,408.20745269862016
MEX,escs_h_cc,1,MEX,both cycles,2025,Q3,398.6367858186697,2.616560343761948,393.50832754489625,403.76524409244314
MEX,escs_h_cc,1,MEX,both cycles,2022,Q4,429.1172999509612,3.887668936590211,421.4974688352444,436.737131066678
MEX,escs_h_cc,1,MEX,both cycles,2025,Q4,424.2592934960089,3.6871720547172973,417.03243626876304,431.4861507232548
MEX,escs_h_cc,1,MEX,both cycles,2022,Q2-Q1,14.843296469082247,2.6829675585468706,9.58468005433038,20.101912883834114
MEX,escs_h_cc,1,MEX,both cycles,2025,Q2-Q1,17.732755635861054,2.7030775189959613,12.43472369862897,23.030787573093136
MEX,escs_h_cc,1,MEX,both cycles,2022,Q3-Q1,28.517752861087445,3.9318677594700584,20.81129205252613,36.22421366964876
MEX,escs_h_cc,1,MEX,both cycles,2025,Q3-Q1,31.257885595674168,2.9094602137631735,25.55534357669835,36.96042761464999
MEX,escs_h_cc,1,MEX,both cycles,2022,Q4-Q1,56.73797759907569,4.387015486677086,48.1394272451886,65.33652795296278
MEX,escs_h_cc,1,MEX,both cycles,2025,Q4-Q1,56.8803932730134,3.921333360989493,49.19457988547399,64.56620666055281
MEX,escs_h_cc,1,MEX,both cycles,2022,Q3-Q2,13.674456392005197,3.4936014544955682,6.826997541193884,20.52191524281651
MEX,escs_h_cc,1,MEX,both cycles,2025,Q3-Q2,13.525129959813114,2.6292111739135122,8.371876058942629,18.6783838606836
MEX,escs_h_cc,1,MEX,both cycles,2022,Q4-Q2,41.894681129993444,3.9450448578450343,34.162393208617175,49.62696905136971
MEX,escs_h_cc,1,MEX,both cycles,2025,Q4-Q2,39.14763763715234,4.0014379064117565,31.3048193405853,46.99045593371939
MEX,escs_h_cc,1,MEX,both cycles,2022,Q4-Q3,28.220224737988246,3.8657982098751575,20.643260246632938,35.79718922934356
MEX,escs_h_cc,1,MEX,both cycles,2025,Q4-Q3,25.62250767733923,3.578454239595869,18.608737367731326,32.636277986947135
PER,escs_h_cc,1,PER,both cycles,2022,Q1,353.405288727708,2.224766345191708,349.0447466911323,357.76583076428375
PER,escs_h_cc,1,PER,both cycles,2025,Q1,353.60269519596443,3.0598486984404296,347.6053917470212,359.59999864490766
PER,escs_h_cc,1,PER,both cycles,2022,Q2,379.133979102882,3.553161341506761,372.16978287352873,386.09817533223526
PER,escs_h_cc,1,PER,both cycles,2025,Q2,376.98436733566007,3.1118287595018015,370.88518296703654,383.0835517042836
PER,escs_h_cc,1,PER,both cycles,2022,Q3,403.06154591680615,3.6730229719531735,395.86242089177796,410.26067094183435
PER,escs_h_cc,1,PER,both cycles,2025,Q3,401.43294384945887,3.773602874441548,394.0366822155534,408.8292054833643
PER,escs_h_cc,1,PER,both cycles,2022,Q4,438.58771845714,3.393781064665728,431.93590757039516,445.23952934388484
PER,escs_h_cc,1,PER,both cycles,2025,Q4,434.88528841724684,5.344778947460742,424.4095216802238,445.3610551542699
PER,escs_h_cc,1,PER,both cycles,2022,Q2-Q1,25.728690375173983,3.3087623328294615,19.24351620282824,32.21386454751973
PER,escs_h_cc,1,PER,both cycles,2025,Q2-Q1,23.381672139695638,3.3107748790149314,16.892553376826374,29.870790902564902
PER,escs_h_cc,1,PER,both cycles,2022,Q3-Q1,49.65625718909814,4.002851720882245,41.810667816168944,57.50184656202734
PER,escs_h_cc,1,PER,both cycles,2025,Q3-Q1,47.830248653494436,4.148356985271817,39.69946896236168,55.961028344627195
PER,escs_h_cc,1,PER,both cycles,2022,Q4-Q1,85.18242972943199,3.924809199736054,77.48980369794933,92.87505576091465
PER,escs_h_cc,1,PER,both cycles,2025,Q4-Q1,81.28259322128241,5.79378248344565,69.92677955372893,92.63840688883589
PER,escs_h_cc,1,PER,both cycles,2022,Q3-Q2,23.92756681392416,3.776746952449734,16.525142787122682,31.329990840725635
PER,escs_h_cc,1,PER,both cycles,2025,Q3-Q2,24.4485765137988,3.5219376660254427,17.54557868838893,31.351574339208668
PER,escs_h_cc,1,PER,both cycles,2022,Q4-Q2,59.453739354258005,4.060863199034879,51.494447484149646,67.41303122436636
PER,escs_h_cc,1,PER,both cycles,2025,Q4-Q2,57.90092108158677,5.978894772868337,46.182287326764836,69.61955483640871
PER,escs_h_cc,1,PER,both cycles,2022,Q4-Q3,35.526172540333846,3.5722634638034725,28.52453615127904,42.527808929388655
PER,escs_h_cc,1,PER,both cycles,2025,Q4-Q3,33.452344567787975,5.764715239030696,22.15350269928781,44.75118643628814
URY,escs_h_cc,1,URY,both cycles,2022,Q1,378.21097524203645,2.5566952280874133,373.19985259498515,383.22209788908776
URY,escs_h_cc,1,URY,both cycles,2025,Q1,373.9916511022719,2.820005418819935,368.4644404813848,379.5188617231589
URY,escs_h_cc,1,URY,both cycles,2022,Q2,397.50668320392344,2.9696594078758722,391.68615076448674,403.32721564336015
URY,escs_h_cc,1,URY,both cycles,2025,Q2,399.325053066333,3.2315526181976564,392.9912099346656,405.6588961980004
URY,escs_h_cc,1,URY,both cycles,2022,Q3,421.886381442136,2.885126968698685,416.23153258348657,427.5412303007854
URY,escs_h_cc,1,URY,both cycles,2025,Q3,419.51251410206004,3.1289238636948595,413.37982332921814,425.64520487490194
URY,escs_h_cc,1,URY,both cycles,2022,Q4,466.2061963291254,3.797405671434299,458.76328121311417,473.64911144513667
URY,escs_h_cc,1,URY,both cycles,2025,Q4,468.54164412384625,3.7019094698919544,461.28590156285804,475.79738668483446
URY,escs_h_cc,1,URY,both cycles,2022,Q2-Q1,19.29570796188699,3.7147766364653263,12.01474575441495,26.57667016935903
URY,escs_h_cc,1,URY,both cycles,2025,Q2-Q1,25.333401964061125,3.5918376393285225,18.29340019097722,32.373403737145026
URY,escs_h_cc,1,URY,both cycles,2022,Q3-Q1,43.67540620009953,3.492546726405674,36.83001461634441,50.520797783854654
URY,escs_h_cc,1,URY,both cycles,2025,Q3-Q1,45.520862999788164,3.5639826498161065,38.5354570061486,52.50626899342773
URY,escs_h_cc,1,URY,both cycles,2022,Q4-Q1,87.99522108708896,4.372286572294815,79.42553940539113,96.5649027687868
URY,escs_h_cc,1,URY,both cycles,2025,Q4-Q1,94.54999302157438,4.444823144993097,85.83813965738791,103.26184638576085
URY,escs_h_cc,1,URY,both cycles,2022,Q3-Q2,24.37969823821254,3.351510467440804,17.810737722028563,30.94865875439652
URY,escs_h_cc,1,URY,both cycles,2025,Q3-Q2,20.18746103572704,3.8723198930752987,12.597714045299455,27.777208026154625
URY,escs_h_cc,1,URY,both cycles,2022,Q4-Q2,68.69951312520197,4.148437627749524,60.56857537481291,76.83045087559104
URY,escs_h_cc,1,URY,both cycles,2025,Q4-Q2,69.21659105751326,4.665835019317104,60.07155441965173,78.36162769537478
URY,escs_h_cc,1,URY,both cycles,2022,Q4-Q3,44.319814886989434,4.091598940955084,36.300280962717466,52.3393488112614
URY,escs_h_cc,1,URY,both cycles,2025,Q4-Q3,49.029130021786216,4.49826074831606,40.21253895508674,57.84572108848569
LATAM7,escs_h_cc,7,"ARG,BRA,CHL,COL,MEX,PER,URY",both cycles,2022,Q1,365.0421509150596,0.9382973166452888,363.20308817443487,366.88121365568435
LATAM7,escs_h_cc,7,"ARG,BRA,CHL,COL,MEX,PER,URY",both cycles,2025,Q1,362.5742751176298,1.0257622825067743,360.5637810439165,364.58476919134307
LATAM7,escs_h_cc,7,"ARG,BRA,CHL,COL,MEX,PER,URY",both cycles,2022,Q2,383.7084590619511,1.1779500914653764,381.39967688267893,386.01724124122325
LATAM7,escs_h_cc,7,"ARG,BRA,CHL,COL,MEX,PER,URY",both cycles,2025,Q2,383.85324229255014,1.1025812155129313,381.6921831101448,386.01430147495546
LATAM7,escs_h_cc,7,"ARG,BRA,CHL,COL,MEX,PER,URY",both cycles,2022,Q3,402.2508179097648,1.2283722461166386,399.8432083073762,404.6584275121534
LATAM7,escs_h_cc,7,"ARG,BRA,CHL,COL,MEX,PER,URY",both cycles,2025,Q3,404.93064079377524,1.3151722516641848,402.35290318051347,407.508378407037
LATAM7,escs_h_cc,7,"ARG,BRA,CHL,COL,MEX,PER,URY",both cycles,2022,Q4,439.73118358544025,1.5788503687655033,436.6366368626599,442.8257303082206
LATAM7,escs_h_cc,7,"ARG,BRA,CHL,COL,MEX,PER,URY",both cycles,2025,Q4,443.3896139569892,1.770698145008791,439.91904559277197,446.8601823212064
LATAM7,escs_h_cc,7,"ARG,BRA,CHL,COL,MEX,PER,URY",both cycles,2022,Q2-Q1,18.66630814689148,1.2832598729586533,16.151118795892522,21.18149749789044
LATAM7,escs_h_cc,7,"ARG,BRA,CHL,COL,MEX,PER,URY",both cycles,2025,Q2-Q1,21.278967174920354,1.244284158922667,18.840170223431926,23.71776412640878
LATAM7,escs_h_cc,7,"ARG,BRA,CHL,COL,MEX,PER,URY",both cycles,2022,Q3-Q1,37.2086669947052,1.36753589640742,34.52829663774666,39.88903735166374
LATAM7,escs_h_cc,7,"ARG,BRA,CHL,COL,MEX,PER,URY",both cycles,2025,Q3-Q1,42.35636567614546,1.4721072298859257,39.47103550556904,45.241695846721875
